tags,description.sold_price,description.baths,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,property.sqft,property_age
"['central_air', 'central_heat', 'community_outdoor_space', 'corner_lot', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'private_backyard', 'fenced_yard', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'trails', 'lake', 'shopping']",520000.0,2.0,2.0,0.0,3.0,single_family,37076,-86.576828,36.157823,Hermitage,TN,12197.0,19.0
"['central_air', 'central_heat', 'community_outdoor_space', 'corner_lot', 'dishwasher', 'family_room', 'laundry_room', 'recreation_facilities', 'private_bathroom', 'open_house', 'farm', 'ranch', 'medicalcare']",294000.0,3.0,0.0,0.0,2.0,single_family,37138,-86.657802,36.260422,Old Hickory,TN,871.0,4.0
"['central_air', 'central_heat', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'master_bedroom', 'ensuite', 'lake']",360000.0,2.0,0.0,2.0,4.0,single_family,37217,-86.623412,36.086417,Nashville,TN,12480.0,58.0
"['central_air', 'central_heat', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'river_view', 'view', 'washer_dryer', 'water_view', 'single_story', 'garage_1_or_more', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan']",400000.0,2.0,0.0,1.0,3.0,single_family,37013,-86.62762,36.008858,Antioch,TN,9583.0,22.0
"['central_air', 'central_heat', 'city_view', 'hardwood_floors', 'view', 'basement', 'two_or_more_stories']",1075000.0,4.0,0.0,2.0,0.0,single_family,37206,-86.750099,36.195137,Nashville,TN,82764.0,61.0
"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'big_yard', 'open_floor_plan', 'floor_plan', 'shopping']",335000.0,3.0,0.0,2.0,3.0,single_family,23222,-77.440403,37.589708,Richmond,VA,4792.0,5.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'hardwood_floors', 'laundry_room', 'single_story', 'big_yard', 'open_floor_plan', 'floor_plan']",295000.0,2.0,0.0,1.0,4.0,single_family,23222,-77.409901,37.569347,Richmond,VA,8472.0,73.0
"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'laundry_room', 'recreation_facilities', 'river_view', 'washer_dryer', 'water_view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen', 'new_roof', 'shopping']",320000.0,2.0,1.0,2.0,2.0,condos,23225,-77.519647,37.54007,Richmond,VA,175011.0,53.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'single_story', 'rental_property', 'new_roof', 'shopping']",245000.0,2.0,0.0,1.0,3.0,single_family,23222,-77.408321,37.576741,Richmond,VA,8276.0,24.0
"['central_air', 'community_boat_facilities', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'lake_view', 'laundry_room', 'recreation_facilities', 'water_view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'updated_kitchen']",315000.0,4.0,0.0,3.0,3.0,townhomes,23233,-77.636766,37.637994,Henrico,VA,3027.0,30.0
"['community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'big_lot', 'farm', 'ranch']",279000.0,2.0,0.0,1.0,3.0,single_family,23227,-77.456186,37.623401,Henrico,VA,8590.0,45.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'river_view', 'washer_dryer', 'water_view', 'single_story', 'rental_property', 'trails', 'shopping']",441000.0,1.0,0.0,1.0,2.0,single_family,23225,-77.467884,37.518017,Richmond,VA,6882.0,74.0
"['community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'fenced_yard', 'high_ceiling']",315000.0,2.0,0.0,2.0,3.0,single_family,23222,-77.42273,37.576298,Richmond,VA,5075.0,101.0
"['carport', 'central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'granite_kitchen', 'fenced_yard', 'shopping']",240000.0,2.0,1.0,1.0,3.0,single_family,23223,-77.371971,37.537167,Henrico,VA,13464.0,69.0
"['corner_lot', 'waterfront', 'big_lot']",155000.0,0.0,0.0,0.0,4.0,land,23231,-77.246928,37.456369,Henrico,VA,131116.0,38.0
"['central_air', 'single_story', 'private_backyard', 'big_lot', 'new_roof', 'shopping']",306000.0,2.0,0.0,1.0,3.0,single_family,23075,-77.300875,37.550899,Richmond,VA,39640.0,81.0
"['community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan']",515000.0,3.0,2.0,2.0,4.0,single_family,23227,-77.435218,37.642668,Richmond,VA,17860.0,21.0
"['community_outdoor_space', 'community_security_features', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'fenced_yard', 'shopping']",102000.0,2.0,0.0,2.0,3.0,single_family,23224,-77.461743,37.509371,Richmond,VA,2662.0,105.0
"['single_story', 'granite_kitchen', 'fenced_yard']",288000.0,2.0,0.0,1.0,3.0,single_family,23224,-77.446401,37.506834,Richmond,VA,11539.0,103.0
"['single_story', 'no_hoa', 'hoa']",159000.0,0.0,0.0,0.0,4.0,land,23228,-77.471974,37.599113,Henrico,VA,7087.0,38.0
"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'updated_kitchen', 'big_bathroom']",524950.0,3.0,0.0,2.0,3.0,single_family,23223,-77.415587,37.536048,Richmond,VA,2749.0,115.0
"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'park']",545900.0,3.0,2.0,2.0,4.0,townhomes,23233,-77.612128,37.644335,Henrico,VA,3485.0,12.0
"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'single_story']",120000.0,1.0,0.0,1.0,3.0,single_family,23234,-77.447536,37.461208,Ampthill,VA,7754.0,71.0
"['central_air', 'dining_room', 'laundry_room', 'single_story']",389500.0,2.0,0.0,1.0,4.0,single_family,23228,-77.474143,37.614907,Henrico,VA,7841.0,75.0
"['forced_air', 'hardwood_floors', 'single_story', 'farm', 'ranch']",160000.0,1.0,0.0,1.0,3.0,single_family,23234,-77.43909,37.473708,Richmond,VA,7501.0,61.0
"['community_outdoor_space', 'cul_de_sac', 'dining_room', 'fireplace', 'washer_dryer', 'single_story', 'fenced_yard', 'shopping']",292500.0,2.0,0.0,1.0,3.0,single_family,23225,-77.52838,37.540285,Richmond,VA,19741.0,67.0
"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'gated_community', 'security']",485000.0,3.0,2.0,2.0,3.0,townhomes,23235,-77.576237,37.547332,Richmond,VA,2810.0,12.0
"['community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'two_or_more_stories', 'efficient', 'farm']",705000.0,2.0,0.0,2.0,3.0,single_family,23221,-77.497832,37.561049,Richmond,VA,7349.0,85.0
"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'laundry_room', 'basement', 'two_or_more_stories']",332000.0,2.0,0.0,2.0,4.0,single_family,23223,-77.359522,37.560156,Highland Springs,VA,11282.0,39.0
"['central_air', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'granite_kitchen', 'updated_kitchen', 'shopping']",371500.0,2.0,1.0,1.0,3.0,single_family,23225,-77.515898,37.539378,Richmond,VA,25670.0,66.0
"['city_view', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'ensuite', 'shopping']",555000.0,3.0,0.0,2.0,4.0,single_family,23221,-77.493873,37.569098,Richmond,VA,6499.0,67.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'efficient', 'ensuite', 'groundscare']",1410000.0,5.0,0.0,2.0,4.0,single_family,23226,-77.517539,37.569244,Richmond,VA,8451.0,85.0
"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'fenced_yard', 'ensuite']",375000.0,2.0,0.0,1.0,4.0,single_family,23294,-77.540375,37.618177,Henrico,VA,11757.0,62.0
"['community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'community_swimming_pool', 'farm', 'ranch']",239900.0,1.0,1.0,1.0,3.0,single_family,23231,-77.390478,37.48539,Henrico,VA,14810.0,71.0
"['central_air', 'city_view', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'view', 'two_or_more_stories', 'updated_kitchen', 'fenced_yard']",299000.0,1.0,0.0,2.0,3.0,single_family,23220,-77.44109,37.550316,Richmond,VA,1520.0,125.0
"['community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'washer_dryer', 'single_story', 'updated_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'new_roof', 'trails', 'marina']",330000.0,2.0,0.0,1.0,3.0,single_family,23231,-77.344564,37.439907,Henrico,VA,66777.0,56.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'updated_kitchen', 'high_ceiling', 'shopping']",759000.0,5.0,0.0,2.0,4.0,single_family,23221,-77.475482,37.559651,Richmond,VA,2814.0,100.0
"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'updated_kitchen', 'high_ceiling']",505000.0,2.0,0.0,2.0,3.0,townhomes,23221,-77.47854,37.560942,Richmond,VA,2322.0,106.0
"['community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",575000.0,4.0,1.0,2.0,3.0,single_family,23222,-77.442878,37.584369,Richmond,VA,18731.0,85.0
"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'two_or_more_stories', 'big_yard', 'rental_property']",450000.0,2.0,0.0,2.0,3.0,single_family,23222,-77.442822,37.578528,Richmond,VA,21371.0,75.0
"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",340000.0,3.0,1.0,2.0,6.0,single_family,23231,-77.369771,37.485439,Henrico,VA,12031.0,16.0
"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'corner_lot', 'big_lot', 'clubhouse', 'park', 'playground', 'groundscare', 'shopping']",475000.0,3.0,1.0,2.0,4.0,single_family,23233,-77.630266,37.645612,Henrico,VA,14331.0,36.0
"['community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",730000.0,3.0,2.0,2.0,3.0,single_family,23223,-77.418671,37.537041,Richmond,VA,4090.0,125.0
"['central_air', 'community_clubhouse', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'front_porch', 'big_lot', 'ensuite', 'new_roof', 'trails', 'marina']",340000.0,3.0,1.0,2.0,4.0,single_family,23231,-77.335323,37.443475,Henrico,VA,37292.0,19.0
"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'gourmet_kitchen', 'ensuite']",376500.0,3.0,0.0,2.0,4.0,single_family,23225,-77.519082,37.527163,Richmond,VA,20835.0,60.0
"['central_air', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'fixer_upper']",387900.0,3.0,0.0,2.0,4.0,single_family,23233,-77.630731,37.623084,Henrico,VA,12580.0,38.0
"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'river_view', 'washer_dryer', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'waterfront', 'wooded_land', 'screen_porch', 'rental_property', 'ensuite']",699000.0,3.0,1.0,3.0,3.0,single_family,23235,-77.56693,37.554979,Richmond,VA,2379.0,115.0
"['community_outdoor_space', 'dining_room', 'hardwood_floors', 'single_story', 'fenced_yard', 'rental_property', 'farm', 'ranch', 'fixer_upper']",239000.0,1.0,0.0,1.0,2.0,single_family,23227,-77.466688,37.581255,Richmond,VA,6251.0,80.0
"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'single_story', 'waterfront', 'updated_kitchen', 'fenced_yard', 'front_porch']",298897.0,1.0,0.0,1.0,2.0,single_family,23225,-77.468444,37.514847,Richmond,VA,8960.0,105.0
"['central_air', 'city_view', 'community_clubhouse', 'community_security_features', 'dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'park']",295000.0,1.0,1.0,1.0,1.0,condos,23223,-77.417867,37.531784,Richmond,VA,958.0,105.0
"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen', 'efficient', 'ensuite', 'smart_homes']",525000.0,4.0,0.0,2.0,4.0,single_family,23220,-77.470722,37.534621,Richmond,VA,6534.0,77.0
"['central_air', 'community_clubhouse', 'community_golf', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'vaulted_ceiling', 'floor_plan', 'golf_course', 'views']",709900.0,2.0,2.0,1.0,3.0,single_family,98501,-122.834608,46.985944,Olympia,WA,10001.0,25.0
"['community_security_features', 'dishwasher', 'family_room', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'beautiful_backyard']",575000.0,3.0,2.0,2.0,4.0,single_family,98502,-122.958479,47.05913,Olympia,WA,5237.0,8.0
"['view', 'rental_property', 'big_lot']",243000.0,0.0,0.0,0.0,4.0,land,98502,-122.86429867525774,47.035544257731964,Olympia,WA,986198.0,45.0
"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'spa_or_hot_tub', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'jack_and_jill_bathroom', 'no_hoa', 'big_lot', 'ensuite', 'new_roof']",667500.0,3.0,6.0,2.0,3.0,single_family,98512,-122.969591,46.975157,Olympia,WA,74488.0,33.0
"['community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'kitchen_island', 'large_kitchen', 'fenced_yard', 'high_ceiling', 'front_porch', 'park', 'playground', 'groundscare']",539900.0,3.0,2.0,2.0,4.0,single_family,98513,-122.756846,47.036221,Olympia,WA,5764.0,16.0
"['community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'greenbelt', 'groundscare']",530000.0,3.0,2.0,2.0,4.0,single_family,98506,-122.86429867525774,47.035544257731964,Olympia,WA,5760.0,19.0
"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'front_porch']",515000.0,2.0,2.0,1.0,3.0,single_family,98506,-122.880477,47.062726,Olympia,WA,6500.0,32.0
"['community_boat_facilities', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'spa_or_hot_tub', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'big_lot', 'efficient', 'park', 'trails', 'lake']",417500.0,2.0,2.0,1.0,3.0,single_family,98513,-122.803697,46.932794,Olympia,WA,12053.0,40.0
"['community_clubhouse', 'community_golf', 'corner_lot', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'big_yard', 'golf_course', 'shopping']",485000.0,2.0,2.0,1.0,3.0,single_family,98512,-123.016451,46.98508,Olympia,WA,12009.0,6.0
"['central_air', 'community_golf', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'golf_course', 'groundscare', 'shopping']",460000.0,2.0,2.0,1.0,3.0,single_family,98513,-122.807949,46.993764,Olympia,WA,8379.0,39.0
"['carport', 'dishwasher', 'energy_efficient', 'senior_community', 'spa_or_hot_tub', 'washer_dryer', 'single_story', 'garage_1_or_more', 'fenced_yard', 'rental_property', 'clubhouse', 'medicalcare', 'shopping']",115000.0,2.0,0.0,1.0,3.0,mobile,98502,-122.944771,47.038746,Olympia,WA,1759.0,35.0
"['community_boat_facilities', 'community_clubhouse', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'new_roof', 'clubhouse']",365000.0,2.0,2.0,1.0,2.0,mobile,98502,-122.935331,47.17426,Olympia,WA,10659.0,39.0
"['forced_air', 'hardwood_floors', 'garage_1_or_more', 'efficient', 'shopping']",550000.0,0.0,0.0,0.0,5.0,multi_family,98501,-122.886233,47.019055,Olympia,WA,8316.0,63.0
"['community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'library', 'trails', 'medicalcare', 'shopping']",439000.0,3.0,1.0,2.0,2.0,single_family,98502,-122.957463,47.049362,Olympia,WA,3570.0,19.0
"['central_air', 'community_clubhouse', 'community_golf', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'golf_course', 'views']",789900.0,3.0,3.0,2.0,3.0,single_family,98501,-122.831794,46.987496,Olympia,WA,11800.0,30.0
